"data_category","action","action_name","column_name","event_name","price_code","old_value","new_value","upd_user","upd_datetime"
"Price Code","I","Insert",NA,"E6BB0414","N",NA,"28.79|28.79||I|Standard Pricing|18.79|0.00|0.00|10.00|0.00","BRA508","2025-12-16 06:17:22.805"
"Price Code","U","Update","price","E6BB0414","N","28.79","53.79","BRA505","2026-02-06 20:12:11.310"
"Price Code","U","Update","price","E6BB0414","N","53.79","38.79","BRA501","2026-04-05 04:23:21.976"
"Price Code","U","Update","price","E6BB0414","N","38.79","48.79","BRA510","2026-04-08 03:42:22.054"
"Price Code","I","Insert",NA,"E6BB0414","O",NA,"25.18|25.18||I|Standard Pricing|15.18|0.00|0.00|10.00|0.00","BRA500","2025-11-16 16:06:17.249"
"Price Code","U","Update","price","E6BB0414","O","25.18","50.18","BRA503","2026-02-18 16:32:17.573"
"Price Code","U","Update","price","E6BB0414","O","50.18","40.18","BRA502","2026-02-22 04:54:22.854"
"Price Code","U","Update","price","E6BB0414","O","40.18","45.18","BRA503","2026-02-28 22:33:40.819"
"Price Code","U","Update","price","E6BB0414","O","45.18","50.18","BRA507","2026-03-02 07:08:58.567"
"Price Code","U","Update","price","E6BB0414","O","50.18","70.18","BRA504","2026-03-09 06:54:27.487"
"Price Code","I","Insert",NA,"E6BB0414","P",NA,"19.24|19.24||I|Standard Pricing|9.24|0.00|0.00|10.00|0.00","BRA501","2025-11-28 13:51:01.041"
"Price Code","U","Update","price","E6BB0414","P","19.24","10","BRA505","2026-02-17 13:44:31.570"
"Price Code","U","Update","price","E6BB0414","P","10","20","BRA500","2026-02-28 08:31:15.401"
"Price Code","U","Update","price","E6BB0414","P","20","15","BRA500","2026-03-08 09:23:52.147"
"Price Code","U","Update","price","E6BB0414","P","15","10","BRA510","2026-04-05 02:12:52.873"
"Price Code","U","Update","price","E6BB0414","P","10","15","BRA509","2026-04-06 12:10:42.899"
"Price Code","D","Delete",NA,"E6BB0414","N",NA,NA,"BRA509","2026-03-19 14:00:00.000"
"Price Code","I","Insert",NA,"E6BB0415","A",NA,"287.03|287.03||I|Standard Pricing|277.03|0.00|0.00|10.00|0.00","BRA505","2025-11-06 04:13:01.503"
"Price Code","U","Update","price","E6BB0415","A","287.03","307.03","BRA504","2026-01-24 16:59:10.089"
"Price Code","U","Update","price","E6BB0415","A","307.03","322.03","BRA504","2026-02-04 14:23:44.281"
"Price Code","U","Update","price","E6BB0415","A","322.03","352.03","BRA500","2026-03-06 20:15:32.315"
"Price Code","I","Insert",NA,"E6BB0415","B",NA,"217.57|217.57||I|Standard Pricing|207.57|0.00|0.00|10.00|0.00","BRA500","2025-12-13 10:53:45.203"
"Price Code","U","Update","price","E6BB0415","B","217.57","222.57","BRA510","2026-02-13 07:45:03.216"
"Price Code","U","Update","price","E6BB0415","B","222.57","237.57","BRA502","2026-02-15 05:58:33.958"
"Price Code","U","Update","price","E6BB0415","B","237.57","222.57","BRA503","2026-03-26 20:46:26.847"
"Price Code","U","Update","price","E6BB0415","B","222.57","232.57","BRA509","2026-04-12 00:06:18.464"
"Price Code","I","Insert",NA,"E6BB0415","C",NA,"201.04|201.04||I|Standard Pricing|191.04|0.00|0.00|10.00|0.00","BRA506","2025-12-12 19:41:59.162"
"Price Code","U","Update","price","E6BB0415","C","201.04","186.04","BRA502","2026-02-05 02:36:24.031"
"Price Code","U","Update","price","E6BB0415","C","186.04","191.04","BRA504","2026-03-28 08:14:47.488"
"Price Code","U","Update","price","E6BB0415","C","191.04","201.04","BRA502","2026-03-31 10:57:17.023"
"Price Code","I","Insert",NA,"E6BB0415","D",NA,"188.26|188.26||I|Standard Pricing|178.26|0.00|0.00|10.00|0.00","BRA505","2025-11-25 03:15:10.699"
"Price Code","U","Update","price","E6BB0415","D","188.26","193.26","BRA503","2026-01-19 16:32:53.979"
"Price Code","U","Update","price","E6BB0415","D","193.26","208.26","BRA508","2026-02-03 09:53:06.884"
"Price Code","I","Insert",NA,"E6BB0415","E",NA,"150.32|150.32||I|Standard Pricing|140.32|0.00|0.00|10.00|0.00","BRA500","2025-12-14 17:51:21.824"
"Price Code","U","Update","price","E6BB0415","E","150.32","140.32","BRA510","2026-02-14 23:01:24.772"
"Price Code","U","Update","price","E6BB0415","E","140.32","170.32","BRA500","2026-02-20 20:00:39.034"
"Price Code","U","Update","price","E6BB0415","E","170.32","190.32","BRA510","2026-02-27 06:33:57.114"
"Price Code","U","Update","price","E6BB0415","E","190.32","205.32","BRA503","2026-03-24 00:15:12.927"
"Price Code","I","Insert",NA,"E6BB0415","F",NA,"128.67|128.67||I|Standard Pricing|118.67|0.00|0.00|10.00|0.00","BRA502","2025-11-17 18:03:01.867"
"Price Code","U","Update","price","E6BB0415","F","128.67","133.67","BRA507","2026-02-26 17:41:21.722"
"Price Code","U","Update","price","E6BB0415","F","133.67","138.67","BRA508","2026-03-23 18:07:00.224"
"Price Code","U","Update","price","E6BB0415","F","138.67","128.67","BRA508","2026-04-03 00:53:07.103"
"Price Code","U","Update","price","E6BB0415","F","128.67","118.67","BRA510","2026-04-04 09:23:37.221"
"Price Code","I","Insert",NA,"E6BB0415","G",NA,"114.02|114.02||I|Standard Pricing|104.02|0.00|0.00|10.00|0.00","BRA507","2025-11-21 08:40:42.748"
"Price Code","U","Update","price","E6BB0415","G","114.02","124.02","BRA508","2026-01-23 00:24:39.785"
"Price Code","U","Update","price","E6BB0415","G","124.02","139.02","BRA509","2026-02-22 18:24:48.765"
"Price Code","U","Update","price","E6BB0415","G","139.02","134.02","BRA501","2026-03-05 18:23:40.777"
"Price Code","U","Update","price","E6BB0415","G","134.02","129.02","BRA504","2026-03-09 04:21:29.779"
"Price Code","U","Update","price","E6BB0415","G","129.02","159.02","BRA509","2026-04-12 01:08:14.157"
"Price Code","I","Insert",NA,"E6BB0415","H",NA,"88.1|88.1||I|Standard Pricing|78.1|0.00|0.00|10.00|0.00","BRA505","2025-11-18 17:47:22.802"
"Price Code","U","Update","price","E6BB0415","H","88.1","98.1","BRA505","2026-01-29 17:28:40.532"
"Price Code","U","Update","price","E6BB0415","H","98.1","118.1","BRA504","2026-01-29 19:01:36.049"
"Price Code","U","Update","price","E6BB0415","H","118.1","133.1","BRA505","2026-01-31 07:52:47.217"
"Price Code","U","Update","price","E6BB0415","H","133.1","163.1","BRA509","2026-03-09 00:48:11.554"
"Price Code","I","Insert",NA,"E6BB0415","I",NA,"63.78|63.78||I|Standard Pricing|53.78|0.00|0.00|10.00|0.00","BRA507","2025-12-16 08:43:48.341"
"Price Code","U","Update","price","E6BB0415","I","63.78","93.78","BRA508","2026-02-01 17:54:20.836"
"Price Code","U","Update","price","E6BB0415","I","93.78","113.78","BRA506","2026-02-15 14:28:59.651"
"Price Code","U","Update","price","E6BB0415","I","113.78","143.78","BRA508","2026-03-31 10:57:22.507"
"Price Code","U","Update","price","E6BB0415","I","143.78","153.78","BRA510","2026-04-07 09:38:05.496"
"Price Code","U","Update","price","E6BB0415","I","153.78","173.78","BRA503","2026-04-13 23:24:13.401"
"Price Code","I","Insert",NA,"E6BB0415","J",NA,"57.43|57.43||I|Standard Pricing|47.43|0.00|0.00|10.00|0.00","BRA509","2025-11-26 11:25:03.989"
"Price Code","U","Update","price","E6BB0415","J","57.43","82.43","BRA510","2026-01-26 22:00:23.938"
"Price Code","U","Update","price","E6BB0415","J","82.43","107.43","BRA510","2026-03-13 21:53:08.145"
"Price Code","U","Update","price","E6BB0415","J","107.43","137.43","BRA505","2026-03-18 11:08:06.270"
"Price Code","U","Update","price","E6BB0415","J","137.43","157.43","BRA500","2026-04-06 21:43:04.551"
"Price Code","U","Update","price","E6BB0415","J","157.43","182.43","BRA501","2026-04-09 11:27:24.187"
"Price Code","I","Insert",NA,"E6BB0415","K",NA,"49.94|49.94||I|Standard Pricing|39.94|0.00|0.00|10.00|0.00","BRA504","2025-11-14 17:34:33.258"
"Price Code","U","Update","price","E6BB0415","K","49.94","59.94","BRA500","2026-02-13 16:42:54.188"
"Price Code","U","Update","price","E6BB0415","K","59.94","79.94","BRA505","2026-02-16 02:00:58.777"
"Price Code","U","Update","price","E6BB0415","K","79.94","109.94","BRA508","2026-03-06 16:22:57.888"
"Price Code","U","Update","price","E6BB0415","K","109.94","139.94","BRA504","2026-03-20 03:02:58.217"
"Price Code","I","Insert",NA,"E6BB0415","L",NA,"46.44|46.44||I|Standard Pricing|36.44|0.00|0.00|10.00|0.00","BRA509","2025-11-30 05:35:40.475"
"Price Code","U","Update","price","E6BB0415","L","46.44","66.44","BRA506","2026-01-19 22:38:19.899"
"Price Code","U","Update","price","E6BB0415","L","66.44","51.44","BRA510","2026-03-07 11:07:30.928"
"Price Code","I","Insert",NA,"E6BB0416","A",NA,"215.85|215.85||I|Standard Pricing|205.85|0.00|0.00|10.00|0.00","BRA502","2025-11-09 03:54:08.501"
"Price Code","U","Update","price","E6BB0416","A","215.85","210.85","BRA501","2026-02-21 11:11:29.050"
"Price Code","U","Update","price","E6BB0416","A","210.85","205.85","BRA504","2026-03-19 20:07:08.411"
"Price Code","I","Insert",NA,"E6BB0416","B",NA,"236.89|236.89||I|Standard Pricing|226.89|0.00|0.00|10.00|0.00","BRA504","2025-12-09 08:16:17.697"
"Price Code","U","Update","price","E6BB0416","B","236.89","251.89","BRA509","2026-01-17 07:10:16.171"
"Price Code","U","Update","price","E6BB0416","B","251.89","281.89","BRA510","2026-01-19 22:25:40.308"
"Price Code","U","Update","price","E6BB0416","B","281.89","286.89","BRA500","2026-01-31 19:41:30.548"
"Price Code","U","Update","price","E6BB0416","B","286.89","296.89","BRA500","2026-03-26 07:37:45.522"
"Price Code","I","Insert",NA,"E6BB0416","C",NA,"192.83|192.83||I|Standard Pricing|182.83|0.00|0.00|10.00|0.00","BRA510","2025-12-10 17:19:14.201"
"Price Code","U","Update","price","E6BB0416","C","192.83","197.83","BRA508","2026-01-19 21:21:51.385"
"Price Code","U","Update","price","E6BB0416","C","197.83","227.83","BRA504","2026-03-01 18:51:05.816"
"Price Code","U","Update","price","E6BB0416","C","227.83","232.83","BRA506","2026-04-02 23:04:45.941"
"Price Code","U","Update","price","E6BB0416","C","232.83","252.83","BRA505","2026-04-03 23:04:59.133"
"Price Code","I","Insert",NA,"E6BB0416","D",NA,"161.21|161.21||I|Standard Pricing|151.21|0.00|0.00|10.00|0.00","BRA501","2025-11-14 21:27:43.062"
"Price Code","U","Update","price","E6BB0416","D","161.21","171.21","BRA505","2026-02-07 06:15:23.214"
"Price Code","U","Update","price","E6BB0416","D","171.21","181.21","BRA505","2026-03-08 13:31:36.465"
"Price Code","I","Insert",NA,"E6BB0416","E",NA,"133.71|133.71||I|Standard Pricing|123.71|0.00|0.00|10.00|0.00","BRA508","2025-11-16 05:02:59.157"
"Price Code","U","Update","price","E6BB0416","E","133.71","118.71","BRA510","2026-02-17 15:19:08.970"
"Price Code","U","Update","price","E6BB0416","E","118.71","108.71","BRA508","2026-03-05 05:15:34.220"
"Price Code","U","Update","price","E6BB0416","E","108.71","98.71","BRA505","2026-03-25 00:55:20.108"
"Price Code","I","Insert",NA,"E6BB0416","F",NA,"141.24|141.24||I|Standard Pricing|131.24|0.00|0.00|10.00|0.00","BRA500","2025-12-10 22:05:00.847"
"Price Code","U","Update","price","E6BB0416","F","141.24","171.24","BRA502","2026-01-23 13:49:21.593"
"Price Code","U","Update","price","E6BB0416","F","171.24","201.24","BRA508","2026-03-10 05:24:02.375"
"Price Code","I","Insert",NA,"E6BB0416","G",NA,"104.69|104.69||I|Standard Pricing|94.69|0.00|0.00|10.00|0.00","BRA506","2025-12-03 03:44:23.975"
"Price Code","U","Update","price","E6BB0416","G","104.69","99.69","BRA501","2026-02-16 18:51:51.049"
"Price Code","U","Update","price","E6BB0416","G","99.69","89.69","BRA508","2026-04-11 23:48:40.042"
"Price Code","I","Insert",NA,"E6BB0416","H",NA,"95.94|95.94||I|Standard Pricing|85.94|0.00|0.00|10.00|0.00","BRA506","2025-12-14 06:54:44.314"
"Price Code","U","Update","price","E6BB0416","H","95.94","115.94","BRA500","2026-02-26 05:02:29.452"
"Price Code","U","Update","price","E6BB0416","H","115.94","125.94","BRA506","2026-04-14 14:38:51.918"
"Price Code","I","Insert",NA,"E6BB0416","I",NA,"66.74|66.74||I|Standard Pricing|56.74|0.00|0.00|10.00|0.00","BRA505","2025-12-11 22:51:55.626"
"Price Code","U","Update","price","E6BB0416","I","66.74","96.74","BRA501","2026-02-11 03:08:12.884"
"Price Code","U","Update","price","E6BB0416","I","96.74","101.74","BRA509","2026-02-13 16:21:22.276"
"Price Code","U","Update","price","E6BB0416","I","101.74","91.74","BRA501","2026-03-22 22:15:11.185"
"Price Code","U","Update","price","E6BB0416","I","91.74","106.74","BRA500","2026-04-12 03:05:25.168"
"Price Code","I","Insert",NA,"E6BB0416","J",NA,"69.78|69.78||I|Standard Pricing|59.78|0.00|0.00|10.00|0.00","BRA509","2025-11-01 17:52:11.274"
"Price Code","U","Update","price","E6BB0416","J","69.78","74.78","BRA506","2026-01-21 15:46:42.618"
"Price Code","U","Update","price","E6BB0416","J","74.78","59.78","BRA502","2026-02-23 15:02:41.875"
"Price Code","U","Update","price","E6BB0416","J","59.78","49.78","BRA510","2026-03-26 00:31:12.553"
"Price Code","U","Update","price","E6BB0416","J","49.78","74.78","BRA508","2026-03-29 13:29:02.896"
"Price Code","I","Insert",NA,"E6BB0416","K",NA,"56.82|56.82||I|Standard Pricing|46.82|0.00|0.00|10.00|0.00","BRA508","2025-12-07 18:45:50.786"
"Price Code","U","Update","price","E6BB0416","K","56.82","71.82","BRA506","2026-01-21 06:46:50.275"
"Price Code","U","Update","price","E6BB0416","K","71.82","101.82","BRA509","2026-04-05 08:40:35.921"
"Price Code","I","Insert",NA,"E6BB0416","L",NA,"50.94|50.94||I|Standard Pricing|40.94|0.00|0.00|10.00|0.00","BRA505","2025-11-26 03:50:00.262"
"Price Code","U","Update","price","E6BB0416","L","50.94","35.94","BRA501","2026-02-24 12:45:34.110"
"Price Code","U","Update","price","E6BB0416","L","35.94","30.94","BRA503","2026-02-28 23:18:47.613"
"Price Code","I","Insert",NA,"E6BB0417","A",NA,"222.33|222.33||I|Standard Pricing|212.33|0.00|0.00|10.00|0.00","BRA501","2025-11-22 17:16:53.337"
"Price Code","U","Update","price","E6BB0417","A","222.33","242.33","BRA505","2026-02-09 15:06:38.613"
"Price Code","U","Update","price","E6BB0417","A","242.33","227.33","BRA507","2026-03-29 16:22:59.641"
"Price Code","I","Insert",NA,"E6BB0417","B",NA,"234.94|234.94||I|Standard Pricing|224.94|0.00|0.00|10.00|0.00","BRA508","2025-11-05 22:06:03.370"
"Price Code","U","Update","price","E6BB0417","B","234.94","219.94","BRA502","2026-01-16 05:13:52.592"
"Price Code","U","Update","price","E6BB0417","B","219.94","234.94","BRA508","2026-02-01 17:55:11.010"
"Price Code","U","Update","price","E6BB0417","B","234.94","229.94","BRA506","2026-02-05 01:12:04.979"
"Price Code","U","Update","price","E6BB0417","B","229.94","219.94","BRA510","2026-03-30 22:19:31.809"
"Price Code","I","Insert",NA,"E6BB0417","C",NA,"201.51|201.51||I|Standard Pricing|191.51|0.00|0.00|10.00|0.00","BRA500","2025-11-09 16:05:18.472"
"Price Code","U","Update","price","E6BB0417","C","201.51","231.51","BRA502","2026-01-23 09:01:08.818"
"Price Code","U","Update","price","E6BB0417","C","231.51","241.51","BRA501","2026-02-12 05:56:51.440"
"Price Code","I","Insert",NA,"E6BB0417","D",NA,"148.14|148.14||I|Standard Pricing|138.14|0.00|0.00|10.00|0.00","BRA510","2025-11-14 10:15:55.086"
"Price Code","U","Update","price","E6BB0417","D","148.14","138.14","BRA503","2026-01-15 20:06:28.968"
"Price Code","U","Update","price","E6BB0417","D","138.14","153.14","BRA508","2026-01-23 03:54:51.383"
"Price Code","U","Update","price","E6BB0417","D","153.14","168.14","BRA503","2026-02-02 19:43:18.285"
"Price Code","U","Update","price","E6BB0417","D","168.14","163.14","BRA504","2026-02-11 16:42:40.008"
"Price Code","U","Update","price","E6BB0417","D","163.14","168.14","BRA500","2026-02-17 20:10:50.077"
"Price Code","I","Insert",NA,"E6BB0417","E",NA,"134.66|134.66||I|Standard Pricing|124.66|0.00|0.00|10.00|0.00","BRA508","2025-12-07 08:36:46.040"
"Price Code","U","Update","price","E6BB0417","E","134.66","124.66","BRA509","2026-01-17 03:30:58.450"
"Price Code","U","Update","price","E6BB0417","E","124.66","144.66","BRA505","2026-01-21 01:34:19.510"
"Price Code","U","Update","price","E6BB0417","E","144.66","129.66","BRA510","2026-02-25 07:06:00.426"
"Price Code","U","Update","price","E6BB0417","E","129.66","134.66","BRA506","2026-03-26 02:19:47.933"
"Price Code","U","Update","price","E6BB0417","E","134.66","124.66","BRA503","2026-04-10 22:31:57.370"
"Price Code","I","Insert",NA,"E6BB0417","F",NA,"127.67|127.67||I|Standard Pricing|117.67|0.00|0.00|10.00|0.00","BRA509","2025-12-04 12:45:29.273"
"Price Code","U","Update","price","E6BB0417","F","127.67","157.67","BRA510","2026-01-20 01:39:23.583"
"Price Code","U","Update","price","E6BB0417","F","157.67","187.67","BRA501","2026-01-30 23:21:24.949"
"Price Code","I","Insert",NA,"E6BB0417","G",NA,"114.83|114.83||I|Standard Pricing|104.83|0.00|0.00|10.00|0.00","BRA502","2025-11-05 11:30:48.852"
"Price Code","U","Update","price","E6BB0417","G","114.83","134.83","BRA510","2026-01-20 08:32:57.027"
"Price Code","U","Update","price","E6BB0417","G","134.83","164.83","BRA500","2026-01-21 00:44:27.894"
"Price Code","I","Insert",NA,"E6BB0417","H",NA,"83.85|83.85||I|Standard Pricing|73.85|0.00|0.00|10.00|0.00","BRA505","2025-12-10 02:58:33.079"
"Price Code","U","Update","price","E6BB0417","H","83.85","103.85","BRA500","2026-02-16 01:00:29.565"
"Price Code","U","Update","price","E6BB0417","H","103.85","118.85","BRA505","2026-03-10 03:56:25.453"
"Price Code","I","Insert",NA,"E6BB0417","I",NA,"73|73||I|Standard Pricing|63|0.00|0.00|10.00|0.00","BRA508","2025-11-21 11:21:53.882"
"Price Code","U","Update","price","E6BB0417","I","73","93","BRA501","2026-01-22 00:01:04.294"
"Price Code","U","Update","price","E6BB0417","I","93","88","BRA510","2026-03-01 04:54:21.513"
"Price Code","U","Update","price","E6BB0417","I","88","78","BRA504","2026-03-18 12:07:29.193"
"Price Code","U","Update","price","E6BB0417","I","78","73","BRA506","2026-04-13 17:53:04.422"
"Price Code","I","Insert",NA,"E6BB0417","J",NA,"67.93|67.93||I|Standard Pricing|57.93|0.00|0.00|10.00|0.00","BRA510","2025-11-07 23:58:57.420"
"Price Code","U","Update","price","E6BB0417","J","67.93","72.93","BRA501","2026-01-23 09:40:44.911"
"Price Code","U","Update","price","E6BB0417","J","72.93","87.93","BRA505","2026-02-21 18:50:10.433"
"Price Code","U","Update","price","E6BB0417","J","87.93","102.93","BRA510","2026-03-14 11:52:34.921"
"Price Code","U","Update","price","E6BB0417","J","102.93","97.93","BRA506","2026-03-20 16:06:59.671"
"Price Code","I","Insert",NA,"E6BB0417","K",NA,"55.43|55.43||I|Standard Pricing|45.43|0.00|0.00|10.00|0.00","BRA503","2025-11-14 05:39:35.810"
"Price Code","U","Update","price","E6BB0417","K","55.43","45.43","BRA503","2026-01-24 11:18:29.027"
"Price Code","U","Update","price","E6BB0417","K","45.43","50.43","BRA510","2026-02-11 06:33:33.732"
"Price Code","U","Update","price","E6BB0417","K","50.43","60.43","BRA509","2026-03-13 17:39:14.812"
"Price Code","U","Update","price","E6BB0417","K","60.43","50.43","BRA510","2026-03-16 00:11:30.933"
"Price Code","U","Update","price","E6BB0417","K","50.43","55.43","BRA502","2026-03-24 05:19:35.547"
"Price Code","I","Insert",NA,"E6BB0417","L",NA,"44.28|44.28||I|Standard Pricing|34.28|0.00|0.00|10.00|0.00","BRA508","2025-11-23 16:32:37.980"
"Price Code","U","Update","price","E6BB0417","L","44.28","69.28","BRA507","2026-01-20 08:06:12.675"
